NOMENCLATURA,TITULO,TIPO,FORMATO,URL
AS-SM-15-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=662d8751-5d31-4e9a-b362-1bffbbbd7355
AS-SM-15-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=23389e5a-a76a-4751-8e18-1d15e40569eb
AS-SM-15-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=28513b1a-380e-4bc5-b558-fb7ee723d710
AS-SM-15-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=67529ef3-5913-4dec-8c14-0d0232a538f1
AS-SM-15-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152833524
AS-SM-15-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152695768
CP-SM-3-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4db5dd50-b105-4925-acd0-356373e4408d
CP-SM-3-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7224b4bf-8330-4942-811c-5795ca245922
CP-SM-3-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b61875d4-a537-45a9-9f0d-9013b56e2406
CP-SM-3-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=965b6833-5d49-4da4-8850-eb56bcd2f2c7
CP-SM-3-2024-ELSE-1,,,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ac0604f9-fc5a-4d3d-b7be-5e27579fd390
CP-SM-3-2024-ELSE-1,,,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=230a8a85-ad6b-4510-8cc2-a31a5d5a9c86
CP-SM-3-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=38a7dc21-213b-4f80-80c9-680e8c0f6fb6
CP-SM-3-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c6d5e723-0877-4363-964b-02cb0b2d9062
CP-SM-3-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=22d9c233-2921-4f09-acec-8d10a484947b
CP-SM-3-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152766812
CP-SM-3-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152766811
CP-SM-41-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=66bc056b-ba33-47f6-acf4-1a576769a7c4
CP-SM-41-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=da1a5328-72b4-4ba4-9cde-41f7cf15c6f7
CP-SM-41-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2fc0580d-ca84-41f0-a01d-2ea3e2022610
CP-SM-41-2024-ELSE-1,Bases Integradas,biddingDocuments,doc,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6505d961-36fb-4efe-be0e-43423e5ceb5a
CP-SM-41-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3b381941-f191-4dc8-aeea-ce2151646ba4
CP-SM-41-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dea2de30-11df-462d-8ed1-015fc96a1506
CP-SM-41-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c9e1baa7-312c-4f03-99e5-5e370fe3eb27
CP-SM-41-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152762833
CP-SM-41-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152733139
CP-SM-63-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=69b70b84-db13-4c1e-964c-68f569a0ab16
CP-SM-63-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=90595c6e-6682-47c7-8571-9fa9ed1c2964
CP-SM-63-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dc6e98eb-e7d6-477b-9b3c-c0649bde0f44
CP-SM-63-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ca1c2c05-bfca-448f-b3b7-b7decff8efea
CP-SM-63-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bf595c9c-2a29-4968-9cae-6a003f3ad62f
CP-SM-63-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e3e6f53d-fc1d-4e6c-b233-6212af88e127
CP-SM-63-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7b22485f-2302-4813-a368-7c1b18f690e6
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727326
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727325
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727297
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727296
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727443
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727442
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727461
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727460
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727277
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727276
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727509
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727508
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727494
CP-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152727493
AS-SM-57-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7f44fded-9328-4e7a-8610-331b26ffe77e
AS-SM-57-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2c0ee6c7-753b-42e2-93cb-1b932f3a45d5
AS-SM-57-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0f3e1b03-db91-41c0-aa57-fc1d45af1317
AS-SM-57-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c6de30a2-492f-4f7e-bea1-85132b507b24
AS-SM-57-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b5f9de26-843e-4456-b2b4-b879f423cc6a
AS-SM-57-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6613914a-be95-4125-8a5b-ed045df3373b
AS-SM-57-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=36fb54d6-590c-4019-b59d-ffc0a0891db1
AS-SM-57-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a6506bfd-9a45-4e91-a58d-b72467e4f883
AS-SM-57-2024-ELSE-1,,,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=74ad26eb-5318-4cfc-99de-703be1735fb0
AS-SM-57-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152723993
CP-SM-46-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=84dca2ff-c99f-4085-9af0-dede3fdccb77
CP-SM-46-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4bffb3c7-8bcb-4626-bb8f-50b9ecb08f70
CP-SM-46-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4f9dc3b6-1a7d-4a60-80f8-6c24a3a9816f
CP-SM-46-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7b9063fa-763e-4c20-9873-fc9574fb8314
CP-SM-46-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e732ecd1-cc1d-4d06-b91b-7138ef5a92c7
CP-SM-46-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0b8deb6a-cca6-43b5-b55b-ddbe4326a045
CP-SM-46-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=732adf52-6d90-4c1a-8944-6f290b70dba5
CP-SM-46-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4bffb3c7-8bcb-4626-bb8f-50b9ecb08f70
CP-SM-46-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4f9dc3b6-1a7d-4a60-80f8-6c24a3a9816f
CP-SM-46-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7b9063fa-763e-4c20-9873-fc9574fb8314
CP-SM-46-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e732ecd1-cc1d-4d06-b91b-7138ef5a92c7
CP-SM-46-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=84dca2ff-c99f-4085-9af0-dede3fdccb77
CP-SM-46-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e5ce3b51-c305-4c82-9bd3-e7094fb63769
CP-SM-46-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=02e4a53d-dc2b-4329-8dd1-d4bc09fbe304
AS-SM-13-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bdc976eb-35f8-4932-9bc2-bb95abe95fc2
AS-SM-13-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=99ec513e-ac3c-4d41-8b04-6e230dade895
AS-SM-13-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d607bd66-6ea2-4701-855e-5db05b2457fb
AS-SM-13-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dbccdde7-89f1-41b9-98c8-8e7d52a43434
AS-SM-13-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4d764b6a-aee1-4583-938d-73e348576f5a
AS-SM-13-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b4d2dcb0-471d-4a0c-84cc-847afd385b0e
AS-SM-13-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=715424be-b7f1-4a4a-937f-615b4d40a56e
AS-SM-13-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152698198
CP-SM-27-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f1f26504-815d-4eca-9f64-dda93a295317
CP-SM-27-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=802efc3c-a555-43e7-8bbc-18a114171996
CP-SM-27-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f8e5890b-009a-4de8-baf3-1a4ff4f2d7fc
CP-SM-27-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0dd5b91c-5aa5-4a77-aee7-9424fadc32f9
CP-SM-27-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3a75e428-f16b-4f78-b6b4-ecbd6f183f87
CP-SM-27-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4391cad6-f1a8-4cbc-af09-5bd3c7d5c42d
CP-SM-27-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=64bb24de-9264-4497-8ef7-a5d7ad91e80e
AS-SM-39-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9137be9d-9c1e-4fa3-a8d4-78d8e7e18e42
AS-SM-39-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=54bc169e-bda4-45a7-bb2d-8794df52659f
AS-SM-39-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=56f59586-c2cd-4b11-80a2-d2b55c1207e1
AS-SM-39-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4a2b089d-d95b-401f-bd7b-73750192600f
AS-SM-39-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a6a69b22-76f5-4005-949b-6d9c1a142fd8
AS-SM-39-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f3f7ee32-4ddc-4556-bbd7-550d984b2b5c
AS-SM-39-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2182a88d-1242-4d24-b19c-3da98eb0f895
AS-SM-39-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=014076d2-0254-4f36-a989-2a01ec39bdb3
AS-SM-39-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152689557
AS-SM-39-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152689556
CP-SM-27-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f8e5890b-009a-4de8-baf3-1a4ff4f2d7fc
CP-SM-27-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0dd5b91c-5aa5-4a77-aee7-9424fadc32f9
CP-SM-27-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=05ef3c68-7ba7-4dc0-800b-93df11ad812e
CP-SM-27-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3dee7041-ecad-437b-8e0c-cd84a085e3dd
LP-SM-23-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=10a65cc8-9b9f-4e23-bc4a-2a3dbcb8f641
LP-SM-23-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ace2f9f4-7d75-4d65-94b6-bae386535cfe
LP-SM-23-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=54fbee29-6fb6-4ca8-a775-8dbf6902cb55
LP-SM-23-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e2d77d48-ab82-4a5b-844b-f620c1617b43
LP-SM-23-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ccd0a8a2-ca74-4bd9-9647-7a5a98f987ca
LP-SM-23-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5999d44d-afad-4aa7-93a4-dfe5d7e42c00
LP-SM-23-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7e1ab5de-7e74-4ced-955f-518fe369cfdc
LP-SM-23-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152709294
LP-SM-23-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152709280
LP-SM-23-2024-ELSE-1,Archivos del adicional del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152871727
LP-SM-23-2024-ELSE-1,Archivos del complementario del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152941027
CP-SM-65-2024-ELSE-1,Bases Administrativas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dfd90f8d-d73b-4852-a1eb-84e99bf130e8
CP-SM-65-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f86bad76-b2f0-4807-8ecb-0987a5a0fad2
CP-SM-65-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f1cc2478-8b26-4a9a-b8cc-fc765e96c106
CP-SM-65-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=33cc7a9e-1f95-4b9d-b538-2af8a7565301
CP-SM-65-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ec21b421-3ad3-49b3-b530-c12b2ac90e01
CP-SM-65-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b7fabe8d-6a61-416b-82bc-f2bcc00c18d2
CP-SM-65-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=16b66f98-3d3d-421c-89f1-90e6e2eb6e89
CP-SM-65-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152782168
CP-SM-65-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152772520
CP-SM-65-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152772515
LP-SM-17-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=225daac8-fa20-4f66-b7eb-572aa23a3b4a
LP-SM-17-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=daf3ab02-352f-49a0-80d0-61f6edd0ff14
LP-SM-17-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6f76e932-2bb0-4f08-9500-7e063f92e923
LP-SM-17-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=96d9b5b4-edff-4f28-ae9a-f2656eae1513
LP-SM-17-2024-ELSE-1,,,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=666465f8-6eed-46d0-b2c3-4cf7622efaa0
LP-SM-17-2024-ELSE-1,,,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ca9db4ec-c3a2-47c4-a436-399179cb9be9
LP-SM-17-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0fc1d0c4-be09-4356-8e2a-1837c1243fbd
LP-SM-17-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e2af5161-0c6d-4e53-a222-410d033f83d4
LP-SM-17-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e9bbaf04-de37-4076-88df-36140699ef53
CP-SM-66-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3683e5d9-b669-47a3-9bde-636e4d7f7a9e
CP-SM-66-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ed63cacc-90d7-4e6f-b4c2-d8371125fd38
CP-SM-66-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=eb611f00-022f-4c73-8c66-8de731f90a29
